date,dam,precipitation_mm
2021-05-21,Occhito,0.0
2021-05-22,Occhito,0.0
2021-05-23,Occhito,0.0
2021-05-24,Occhito,0.0
2021-05-25,Occhito,0.0
2021-05-26,Occhito,0.0
2021-05-27,Occhito,0.0
2021-05-28,Occhito,0.0
2021-05-29,Occhito,0.0
2021-05-30,Occhito,1.9
2021-05-31,Occhito,0.0
2021-06-01,Occhito,0.0
2021-06-02,Occhito,0.0
2021-06-03,Occhito,0.0
2021-06-04,Occhito,0.0
2021-06-05,Occhito,0.0
2021-06-06,Occhito,0.8
2021-06-07,Occhito,6.9
2021-06-08,Occhito,5.8
2021-06-09,Occhito,0.1
2021-06-10,Occhito,0.5
2021-06-11,Occhito,0.1
2021-06-12,Occhito,0.0
2021-06-13,Occhito,0.0
2021-06-14,Occhito,0.5
2021-06-15,Occhito,0.0
2021-06-16,Occhito,0.0
2021-06-17,Occhito,0.0
2021-06-18,Occhito,0.0
2021-06-19,Occhito,0.0
2021-06-20,Occhito,0.0
2021-06-21,Occhito,0.0
2021-06-22,Occhito,0.0
2021-06-23,Occhito,0.0
2021-06-24,Occhito,0.0
2021-06-25,Occhito,0.5
2021-06-26,Occhito,0.0
2021-06-27,Occhito,0.0
2021-06-28,Occhito,0.0
2021-06-29,Occhito,0.0
2021-06-30,Occhito,0.0
2021-07-01,Occhito,0.0
2021-07-02,Occhito,0.2
2021-07-03,Occhito,0.0
2021-07-04,Occhito,0.0
2021-07-05,Occhito,1.2
2021-07-06,Occhito,0.0
2021-07-07,Occhito,0.0
2021-07-08,Occhito,0.0
2021-07-09,Occhito,0.1
2021-07-10,Occhito,0.0
2021-07-11,Occhito,0.0
2021-07-12,Occhito,0.0
2021-07-13,Occhito,0.0
2021-07-14,Occhito,0.0
2021-07-15,Occhito,0.0
2021-07-16,Occhito,7.3
2021-07-17,Occhito,18.6
2021-07-18,Occhito,13.9
2021-07-19,Occhito,5.9
2021-07-20,Occhito,0.0
2021-07-21,Occhito,0.0
2021-07-22,Occhito,0.0
2021-07-23,Occhito,0.0
2021-07-24,Occhito,0.0
2021-07-25,Occhito,0.0
2021-07-26,Occhito,0.0
2021-07-27,Occhito,0.0
2021-07-28,Occhito,0.0
2021-07-29,Occhito,0.0
2021-07-30,Occhito,0.0
2021-07-31,Occhito,0.0
2021-08-01,Occhito,0.0
2021-08-02,Occhito,0.0
2021-08-03,Occhito,0.9
2021-08-04,Occhito,0.0
2021-08-05,Occhito,0.0
2021-08-06,Occhito,0.0
2021-08-07,Occhito,0.0
2021-08-08,Occhito,0.0
2021-08-09,Occhito,0.0
2021-08-10,Occhito,0.0
2021-08-11,Occhito,0.0
2021-08-12,Occhito,0.0
2021-08-13,Occhito,0.0
2021-08-14,Occhito,0.0
2021-08-15,Occhito,0.0
2021-08-16,Occhito,0.0
2021-08-17,Occhito,0.4
2021-08-18,Occhito,0.8
2021-08-19,Occhito,0.0
2021-08-20,Occhito,0.1
2021-08-21,Occhito,0.0
2021-08-22,Occhito,0.0
2021-08-23,Occhito,0.0
2021-08-24,Occhito,1.8
2021-08-25,Occhito,1.9
2021-08-26,Occhito,4.5
2021-08-27,Occhito,0.2
2021-08-28,Occhito,6.9
2021-08-29,Occhito,0.6
2021-08-30,Occhito,0.0
2021-08-31,Occhito,0.0
2021-09-01,Occhito,4.0
2021-09-02,Occhito,0.0
2021-09-03,Occhito,0.0
2021-09-04,Occhito,0.8
2021-09-05,Occhito,1.2
2021-09-06,Occhito,0.4
2021-09-07,Occhito,0.0
2021-09-08,Occhito,0.0
2021-09-09,Occhito,0.3
2021-09-10,Occhito,0.0
2021-09-11,Occhito,1.3
2021-09-12,Occhito,0.0
2021-09-13,Occhito,0.0
2021-09-14,Occhito,0.0
2021-09-15,Occhito,0.0
2021-09-16,Occhito,0.0
2021-09-17,Occhito,0.7
2021-09-18,Occhito,0.0
2021-09-19,Occhito,0.0
2021-09-20,Occhito,0.7
2021-09-21,Occhito,0.9
2021-09-22,Occhito,0.0
2021-09-23,Occhito,0.0
2021-09-24,Occhito,0.0
2021-09-25,Occhito,0.0
2021-09-26,Occhito,0.0
2021-09-27,Occhito,0.4
2021-09-28,Occhito,11.4
2021-09-29,Occhito,0.1
2021-09-30,Occhito,2.4
2021-10-01,Occhito,0.0
2021-10-02,Occhito,0.2
2021-10-03,Occhito,0.0
2021-10-04,Occhito,0.0
2021-10-05,Occhito,0.1
2021-10-06,Occhito,3.3
2021-10-07,Occhito,8.6
2021-10-08,Occhito,12.3
2021-10-09,Occhito,6.7
2021-10-10,Occhito,20.5
2021-10-11,Occhito,7.7
2021-10-12,Occhito,0.1
2021-10-13,Occhito,0.2
2021-10-14,Occhito,1.1
2021-10-15,Occhito,0.8
2021-10-16,Occhito,0.3
2021-10-17,Occhito,0.8
2021-10-18,Occhito,0.1
2021-10-19,Occhito,0.0
2021-10-20,Occhito,0.0
2021-10-21,Occhito,0.0
2021-10-22,Occhito,0.4
2021-10-23,Occhito,1.1
2021-10-24,Occhito,1.7
2021-10-25,Occhito,0.0
2021-10-26,Occhito,0.2
2021-10-27,Occhito,1.2
2021-10-28,Occhito,0.0
2021-10-29,Occhito,0.0
2021-10-30,Occhito,0.0
2021-10-31,Occhito,0.1
2021-11-01,Occhito,4.6
2021-11-02,Occhito,5.4
2021-11-03,Occhito,7.5
2021-11-04,Occhito,1.4
2021-11-05,Occhito,7.5
2021-11-06,Occhito,25.7
2021-11-07,Occhito,3.9
2021-11-08,Occhito,27.4
2021-11-09,Occhito,4.1
2021-11-10,Occhito,1.9
2021-11-11,Occhito,4.1
2021-11-12,Occhito,2.5
2021-11-13,Occhito,1.4
2021-11-14,Occhito,0.1
2021-11-15,Occhito,5.0
2021-11-16,Occhito,18.3
2021-11-17,Occhito,0.5
2021-11-18,Occhito,1.6
2021-11-19,Occhito,0.1
2021-11-20,Occhito,0.0
2021-11-21,Occhito,0.0
2021-11-22,Occhito,1.5
2021-11-23,Occhito,3.2
2021-11-24,Occhito,4.2
2021-11-25,Occhito,1.9
2021-11-26,Occhito,8.9
2021-11-27,Occhito,0.6
2021-11-28,Occhito,9.5
2021-11-29,Occhito,0.7
2021-11-30,Occhito,4.9
2021-12-01,Occhito,0.0
2021-12-02,Occhito,12.1
2021-12-03,Occhito,11.7
2021-12-04,Occhito,0.0
2021-12-05,Occhito,1.4
2021-12-06,Occhito,12.2
2021-12-07,Occhito,0.1
2021-12-08,Occhito,2.3
2021-12-09,Occhito,5.5
2021-12-10,Occhito,1.6
2021-12-11,Occhito,8.3
2021-12-12,Occhito,4.1
2021-12-13,Occhito,0.0
2021-12-14,Occhito,3.3
2021-12-15,Occhito,0.3
2021-12-16,Occhito,1.2
2021-12-17,Occhito,0.3
2021-12-18,Occhito,0.2
2021-12-19,Occhito,0.0
2021-12-20,Occhito,0.1
2021-12-21,Occhito,0.0
2021-12-22,Occhito,0.2
2021-12-23,Occhito,0.0
2021-12-24,Occhito,0.0
2021-12-25,Occhito,0.8
2021-12-26,Occhito,8.8
2021-12-27,Occhito,1.0
2021-12-28,Occhito,0.4
2021-12-29,Occhito,0.2
2021-12-30,Occhito,0.0
2021-12-31,Occhito,0.0
2022-01-01,Occhito,0.0
2022-01-02,Occhito,0.0
2022-01-03,Occhito,0.0
2022-01-04,Occhito,0.0
2022-01-05,Occhito,0.0
2022-01-06,Occhito,0.5
2022-01-07,Occhito,0.0
2022-01-08,Occhito,0.0
2022-01-09,Occhito,13.7
2022-01-10,Occhito,29.5
2022-01-11,Occhito,0.1
2022-01-12,Occhito,1.9
2022-01-13,Occhito,0.0
2022-01-14,Occhito,0.0
2022-01-15,Occhito,0.0
2022-01-16,Occhito,0.0
2022-01-17,Occhito,0.0
2022-01-18,Occhito,0.1
2022-01-19,Occhito,0.0
2022-01-20,Occhito,0.0
2022-01-21,Occhito,4.0
2022-01-22,Occhito,0.0
2022-01-23,Occhito,1.8
2022-01-24,Occhito,6.9
2022-01-25,Occhito,0.1
2022-01-26,Occhito,0.0
2022-01-27,Occhito,0.0
2022-01-28,Occhito,5.8
2022-01-29,Occhito,1.0
2022-01-30,Occhito,0.0
2022-01-31,Occhito,1.9
2022-02-01,Occhito,7.9
2022-02-02,Occhito,0.0
2022-02-03,Occhito,0.1
2022-02-04,Occhito,0.0
2022-02-05,Occhito,0.2
2022-02-06,Occhito,0.0
2022-02-07,Occhito,2.9
2022-02-08,Occhito,0.0
2022-02-09,Occhito,0.0
2022-02-10,Occhito,0.0
2022-02-11,Occhito,0.0
2022-02-12,Occhito,1.2
2022-02-13,Occhito,0.0
2022-02-14,Occhito,0.0
2022-02-15,Occhito,1.4
2022-02-16,Occhito,0.3
2022-02-17,Occhito,0.0
2022-02-18,Occhito,0.0
2022-02-19,Occhito,0.0
2022-02-20,Occhito,0.7
2022-02-21,Occhito,0.0
2022-02-22,Occhito,14.2
2022-02-23,Occhito,0.0
2022-02-24,Occhito,0.0
2022-02-25,Occhito,0.0
2022-02-26,Occhito,32.8
2022-02-27,Occhito,30.1
2022-02-28,Occhito,3.0
2022-03-01,Occhito,2.6
2022-03-02,Occhito,1.7
2022-03-03,Occhito,0.0
2022-03-04,Occhito,0.8
2022-03-05,Occhito,18.6
2022-03-06,Occhito,0.4
2022-03-07,Occhito,3.0
2022-03-08,Occhito,1.7
2022-03-09,Occhito,0.1
2022-03-10,Occhito,0.0
2022-03-11,Occhito,0.0
2022-03-12,Occhito,0.0
2022-03-13,Occhito,0.0
2022-03-14,Occhito,0.0
2022-03-15,Occhito,0.0
2022-03-16,Occhito,0.0
2022-03-17,Occhito,0.2
2022-03-18,Occhito,2.2
2022-03-19,Occhito,3.0
2022-03-20,Occhito,4.2
2022-03-21,Occhito,0.5
2022-03-22,Occhito,0.0
2022-03-23,Occhito,0.0
2022-03-24,Occhito,0.0
2022-03-25,Occhito,0.0
2022-03-26,Occhito,0.0
2022-03-27,Occhito,0.0
2022-03-28,Occhito,2.7
2022-03-29,Occhito,0.0
2022-03-30,Occhito,6.0
2022-03-31,Occhito,0.5
2022-04-01,Occhito,0.4
2022-04-02,Occhito,0.7
2022-04-03,Occhito,1.4
2022-04-04,Occhito,0.9
2022-04-05,Occhito,0.0
2022-04-06,Occhito,9.3
2022-04-07,Occhito,0.5
2022-04-08,Occhito,0.0
2022-04-09,Occhito,0.0
2022-04-10,Occhito,4.6
2022-04-11,Occhito,0.0
2022-04-12,Occhito,0.0
2022-04-13,Occhito,0.0
2022-04-14,Occhito,0.0
2022-04-15,Occhito,0.0
2022-04-16,Occhito,0.0
2022-04-17,Occhito,0.9
2022-04-18,Occhito,0.0
2022-04-19,Occhito,0.0
2022-04-20,Occhito,0.7
2022-04-21,Occhito,3.1
2022-04-22,Occhito,0.7
2022-04-23,Occhito,0.0
2022-04-24,Occhito,0.0
2022-04-25,Occhito,0.3
2022-04-26,Occhito,0.0
2022-04-27,Occhito,0.0
2022-04-28,Occhito,0.0
2022-04-29,Occhito,0.0
2022-04-30,Occhito,0.0
2022-05-01,Occhito,0.0
2022-05-02,Occhito,8.3
2022-05-03,Occhito,3.9
2022-05-04,Occhito,0.5
2022-05-05,Occhito,1.0
2022-05-06,Occhito,6.4
2022-05-07,Occhito,27.1
2022-05-08,Occhito,26.3
2022-05-09,Occhito,0.4
2022-05-10,Occhito,0.3
2022-05-11,Occhito,0.2
2022-05-12,Occhito,0.0
2022-05-13,Occhito,0.0
2022-05-14,Occhito,0.0
2022-05-15,Occhito,0.0
2022-05-16,Occhito,0.2
2022-05-17,Occhito,6.8
2022-05-18,Occhito,0.0
2022-05-19,Occhito,0.0
2022-05-20,Occhito,0.0
2022-05-21,Occhito,0.0
2022-05-22,Occhito,0.0
2022-05-23,Occhito,0.9
2022-05-24,Occhito,0.0
2022-05-25,Occhito,0.0
2022-05-26,Occhito,0.0
2022-05-27,Occhito,0.0
2022-05-28,Occhito,1.7
2022-05-29,Occhito,0.2
2022-05-30,Occhito,2.1
2022-05-31,Occhito,0.0
2022-06-01,Occhito,0.0
2022-06-02,Occhito,0.0
2022-06-03,Occhito,0.0
2022-06-04,Occhito,0.0
2022-06-05,Occhito,2.2
2022-06-06,Occhito,0.0
2022-06-07,Occhito,0.5
2022-06-08,Occhito,2.3
2022-06-09,Occhito,16.4
2022-06-10,Occhito,12.3
2022-06-11,Occhito,0.1
2022-06-12,Occhito,0.0
2022-06-13,Occhito,0.0
2022-06-14,Occhito,0.1
2022-06-15,Occhito,0.0
2022-06-16,Occhito,1.2
2022-06-17,Occhito,0.6
2022-06-18,Occhito,0.0
2022-06-19,Occhito,0.0
2022-06-20,Occhito,0.0
2022-06-21,Occhito,0.0
2022-06-22,Occhito,0.0
2022-06-23,Occhito,0.6
2022-06-24,Occhito,0.0
2022-06-25,Occhito,0.0
2022-06-26,Occhito,0.0
2022-06-27,Occhito,0.0
2022-06-28,Occhito,0.4
2022-06-29,Occhito,0.0
2022-06-30,Occhito,0.0
2022-07-01,Occhito,0.0
2022-07-02,Occhito,0.0
2022-07-03,Occhito,0.0
2022-07-04,Occhito,0.0
2022-07-05,Occhito,1.0
2022-07-06,Occhito,0.0
2022-07-07,Occhito,0.1
2022-07-08,Occhito,32.2
2022-07-09,Occhito,5.1
2022-07-10,Occhito,0.0
2022-07-11,Occhito,0.0
2022-07-12,Occhito,16.6
2022-07-13,Occhito,8.0
2022-07-14,Occhito,0.0
2022-07-15,Occhito,0.0
2022-07-16,Occhito,0.0
2022-07-17,Occhito,0.0
2022-07-18,Occhito,0.0
2022-07-19,Occhito,0.0
2022-07-20,Occhito,0.0
2022-07-21,Occhito,0.0
2022-07-22,Occhito,0.0
2022-07-23,Occhito,0.8
2022-07-24,Occhito,0.0
2022-07-25,Occhito,0.0
2022-07-26,Occhito,1.7
2022-07-27,Occhito,7.3
2022-07-28,Occhito,0.0
2022-07-29,Occhito,0.0
2022-07-30,Occhito,3.3
2022-07-31,Occhito,0.0
2022-08-01,Occhito,0.0
2022-08-02,Occhito,0.0
2022-08-03,Occhito,1.7
2022-08-04,Occhito,0.1
2022-08-05,Occhito,0.0
2022-08-06,Occhito,0.0
2022-08-07,Occhito,1.4
2022-08-08,Occhito,0.0
2022-08-09,Occhito,3.8
2022-08-10,Occhito,1.1
2022-08-11,Occhito,1.1
2022-08-12,Occhito,8.6
2022-08-13,Occhito,4.5
2022-08-14,Occhito,0.0
2022-08-15,Occhito,0.2
2022-08-16,Occhito,9.8
2022-08-17,Occhito,0.0
2022-08-18,Occhito,0.4
2022-08-19,Occhito,0.7
2022-08-20,Occhito,0.5
2022-08-21,Occhito,0.0
2022-08-22,Occhito,0.3
2022-08-23,Occhito,1.9
2022-08-24,Occhito,0.6
2022-08-25,Occhito,0.0
2022-08-26,Occhito,0.5
2022-08-27,Occhito,0.1
2022-08-28,Occhito,0.5
2022-08-29,Occhito,7.9
2022-08-30,Occhito,0.0
2022-08-31,Occhito,1.1
2022-09-01,Occhito,12.4
2022-09-02,Occhito,0.5
2022-09-03,Occhito,0.3
2022-09-04,Occhito,2.0
2022-09-05,Occhito,0.0
2022-09-06,Occhito,0.0
2022-09-07,Occhito,0.0
2022-09-08,Occhito,0.0
2022-09-09,Occhito,0.5
2022-09-10,Occhito,0.4
2022-09-11,Occhito,1.3
2022-09-12,Occhito,0.0
2022-09-13,Occhito,0.0
2022-09-14,Occhito,0.0
2022-09-15,Occhito,0.7
2022-09-16,Occhito,0.3
2022-09-17,Occhito,0.4
2022-09-18,Occhito,0.0
2022-09-19,Occhito,0.0
2022-09-20,Occhito,0.1
2022-09-21,Occhito,0.0
2022-09-22,Occhito,0.0
2022-09-23,Occhito,0.0
2022-09-24,Occhito,0.0
2022-09-25,Occhito,16.9
2022-09-26,Occhito,11.1
2022-09-27,Occhito,0.0
2022-09-28,Occhito,0.0
2022-09-29,Occhito,0.0
2022-09-30,Occhito,0.1
2022-10-01,Occhito,0.1
2022-10-02,Occhito,0.0
2022-10-03,Occhito,0.9
2022-10-04,Occhito,0.0
2022-10-05,Occhito,0.0
2022-10-06,Occhito,0.0
2022-10-07,Occhito,0.0
2022-10-08,Occhito,0.0
2022-10-09,Occhito,0.0
2022-10-10,Occhito,6.9
2022-10-11,Occhito,1.1
2022-10-12,Occhito,0.9
2022-10-13,Occhito,10.1
2022-10-14,Occhito,0.5
2022-10-15,Occhito,0.0
2022-10-16,Occhito,0.0
2022-10-17,Occhito,0.0
2022-10-18,Occhito,0.0
2022-10-19,Occhito,0.0
2022-10-20,Occhito,0.0
2022-10-21,Occhito,0.0
2022-10-22,Occhito,0.0
2022-10-23,Occhito,0.0
2022-10-24,Occhito,0.0
2022-10-25,Occhito,0.0
2022-10-26,Occhito,0.0
2022-10-27,Occhito,0.0
2022-10-28,Occhito,0.0
2022-10-29,Occhito,0.0
2022-10-30,Occhito,0.0
2022-10-31,Occhito,0.0
2022-11-01,Occhito,0.0
2022-11-02,Occhito,0.0
2022-11-03,Occhito,0.4
2022-11-04,Occhito,8.6
2022-11-05,Occhito,27.4
2022-11-06,Occhito,30.1
2022-11-07,Occhito,0.0
2022-11-08,Occhito,0.0
2022-11-09,Occhito,0.0
2022-11-10,Occhito,0.0
2022-11-11,Occhito,0.0
2022-11-12,Occhito,0.8
2022-11-13,Occhito,5.4
2022-11-14,Occhito,1.1
2022-11-15,Occhito,0.0
2022-11-16,Occhito,8.8
2022-11-17,Occhito,0.0
2022-11-18,Occhito,1.7
2022-11-19,Occhito,17.4
2022-11-20,Occhito,0.2
2022-11-21,Occhito,0.0
2022-11-22,Occhito,43.1
2022-11-23,Occhito,0.0
2022-11-24,Occhito,0.2
2022-11-25,Occhito,0.3
2022-11-26,Occhito,52.1
2022-11-27,Occhito,5.8
2022-11-28,Occhito,0.4
2022-11-29,Occhito,0.3
2022-11-30,Occhito,3.6
2022-12-01,Occhito,1.9
2022-12-02,Occhito,2.8
2022-12-03,Occhito,6.9
2022-12-04,Occhito,4.8
2022-12-05,Occhito,0.0
2022-12-06,Occhito,0.1
2022-12-07,Occhito,0.0
2022-12-08,Occhito,0.0
2022-12-09,Occhito,0.3
2022-12-10,Occhito,7.1
2022-12-11,Occhito,1.3
2022-12-12,Occhito,0.1
2022-12-13,Occhito,5.4
2022-12-14,Occhito,7.9
2022-12-15,Occhito,0.8
2022-12-16,Occhito,2.8
2022-12-17,Occhito,0.0
2022-12-18,Occhito,0.9
2022-12-19,Occhito,0.0
2022-12-20,Occhito,0.0
2022-12-21,Occhito,0.0
2022-12-22,Occhito,0.0
2022-12-23,Occhito,0.0
2022-12-24,Occhito,0.0
2022-12-25,Occhito,0.0
2022-12-26,Occhito,0.0
2022-12-27,Occhito,0.0
2022-12-28,Occhito,0.0
2022-12-29,Occhito,0.0
2022-12-30,Occhito,0.0
2022-12-31,Occhito,0.0
2023-01-01,Occhito,0.0
2023-01-02,Occhito,0.0
2023-01-03,Occhito,0.0
2023-01-04,Occhito,0.0
2023-01-05,Occhito,0.0
2023-01-06,Occhito,0.0
2023-01-07,Occhito,0.0
2023-01-08,Occhito,0.0
2023-01-09,Occhito,6.5
2023-01-10,Occhito,10.5
2023-01-11,Occhito,0.0
2023-01-12,Occhito,0.9
2023-01-13,Occhito,0.0
2023-01-14,Occhito,0.0
2023-01-15,Occhito,0.0
2023-01-16,Occhito,0.6
2023-01-17,Occhito,18.0
2023-01-18,Occhito,6.6
2023-01-19,Occhito,1.1
2023-01-20,Occhito,12.9
2023-01-21,Occhito,22.3
2023-01-22,Occhito,2.3
2023-01-23,Occhito,12.6
2023-01-24,Occhito,0.2
2023-01-25,Occhito,10.9
2023-01-26,Occhito,13.0
2023-01-27,Occhito,5.9
2023-01-28,Occhito,0.1
2023-01-29,Occhito,0.0
2023-01-30,Occhito,0.0
2023-01-31,Occhito,0.3
2023-02-01,Occhito,0.0
2023-02-02,Occhito,0.0
2023-02-03,Occhito,0.0
2023-02-04,Occhito,0.3
2023-02-05,Occhito,0.0
2023-02-06,Occhito,0.6
2023-02-07,Occhito,0.3
2023-02-08,Occhito,4.7
2023-02-09,Occhito,2.5
2023-02-10,Occhito,0.0
2023-02-11,Occhito,0.0
2023-02-12,Occhito,0.1
2023-02-13,Occhito,0.0
2023-02-14,Occhito,0.0
2023-02-15,Occhito,0.0
2023-02-16,Occhito,0.0
2023-02-17,Occhito,0.0
2023-02-18,Occhito,0.0
2023-02-19,Occhito,0.0
2023-02-20,Occhito,0.0
2023-02-21,Occhito,0.0
2023-02-22,Occhito,0.5
2023-02-23,Occhito,0.0
2023-02-24,Occhito,0.0
2023-02-25,Occhito,0.0
2023-02-26,Occhito,0.6
2023-02-27,Occhito,11.3
2023-02-28,Occhito,8.7
2023-03-01,Occhito,17.1
2023-03-02,Occhito,3.3
2023-03-03,Occhito,4.8
2023-03-04,Occhito,6.6
2023-03-05,Occhito,0.0
2023-03-06,Occhito,0.0
2023-03-07,Occhito,0.0
2023-03-08,Occhito,0.0
2023-03-09,Occhito,0.0
2023-03-10,Occhito,0.9
2023-03-11,Occhito,0.0
2023-03-12,Occhito,9.0
2023-03-13,Occhito,0.0
2023-03-14,Occhito,0.0
2023-03-15,Occhito,11.1
2023-03-16,Occhito,0.0
2023-03-17,Occhito,0.0
2023-03-18,Occhito,0.0
2023-03-19,Occhito,0.0
2023-03-20,Occhito,1.7
2023-03-21,Occhito,4.4
2023-03-22,Occhito,0.0
2023-03-23,Occhito,0.0
2023-03-24,Occhito,0.0
2023-03-25,Occhito,0.0
2023-03-26,Occhito,0.0
2023-03-27,Occhito,7.2
2023-03-28,Occhito,5.4
2023-03-29,Occhito,0.0
2023-03-30,Occhito,0.0
2023-03-31,Occhito,0.0
2023-04-01,Occhito,1.1
2023-04-02,Occhito,5.3
2023-04-03,Occhito,4.4
2023-04-04,Occhito,0.6
2023-04-05,Occhito,0.2
2023-04-06,Occhito,0.1
2023-04-07,Occhito,0.0
2023-04-08,Occhito,14.7
2023-04-09,Occhito,4.1
2023-04-10,Occhito,1.2
2023-04-11,Occhito,0.0
2023-04-12,Occhito,0.0
2023-04-13,Occhito,0.0
2023-04-14,Occhito,0.6
2023-04-15,Occhito,5.5
2023-04-16,Occhito,7.4
2023-04-17,Occhito,21.9
2023-04-18,Occhito,11.5
2023-04-19,Occhito,9.0
2023-04-20,Occhito,0.2
2023-04-21,Occhito,0.3
2023-04-22,Occhito,0.0
2023-04-23,Occhito,0.0
2023-04-24,Occhito,4.1
2023-04-25,Occhito,1.3
2023-04-26,Occhito,0.1
2023-04-27,Occhito,0.0
2023-04-28,Occhito,0.0
2023-04-29,Occhito,2.4
2023-04-30,Occhito,7.1
2023-05-01,Occhito,25.8
2023-05-02,Occhito,10.7
2023-05-03,Occhito,4.6
2023-05-04,Occhito,0.3
2023-05-05,Occhito,0.0
2023-05-06,Occhito,0.0
2023-05-07,Occhito,0.4
2023-05-08,Occhito,4.2
2023-05-09,Occhito,4.0
2023-05-10,Occhito,7.5
2023-05-11,Occhito,1.2
2023-05-12,Occhito,0.3
2023-05-13,Occhito,11.5
2023-05-14,Occhito,5.0
2023-05-15,Occhito,25.0
2023-05-16,Occhito,9.5
2023-05-17,Occhito,17.1
2023-05-18,Occhito,4.0
2023-05-19,Occhito,0.6
2023-05-20,Occhito,15.0
2023-05-21,Occhito,13.7
2023-05-22,Occhito,0.0
2023-05-23,Occhito,0.3
2023-05-24,Occhito,0.6
2023-05-25,Occhito,0.8
2023-05-26,Occhito,0.1
2023-05-27,Occhito,0.0
2023-05-28,Occhito,0.0
2023-05-29,Occhito,0.4
2023-05-30,Occhito,4.6
2023-05-31,Occhito,3.4
2023-06-01,Occhito,2.6
2023-06-02,Occhito,1.5
2023-06-03,Occhito,1.7
2023-06-04,Occhito,0.6
2023-06-05,Occhito,2.2
2023-06-06,Occhito,3.2
2023-06-07,Occhito,0.7
2023-06-08,Occhito,4.5
2023-06-09,Occhito,0.8
2023-06-10,Occhito,32.7
2023-06-11,Occhito,12.9
2023-06-12,Occhito,0.7
2023-06-13,Occhito,7.0
2023-06-14,Occhito,12.7
2023-06-15,Occhito,21.6
2023-06-16,Occhito,0.2
2023-06-17,Occhito,0.0
2023-06-18,Occhito,0.0
2023-06-19,Occhito,0.0
2023-06-20,Occhito,0.0
2023-06-21,Occhito,0.0
2023-06-22,Occhito,0.0
2023-06-23,Occhito,0.0
2023-06-24,Occhito,5.6
2023-06-25,Occhito,0.1
2023-06-26,Occhito,0.0
2023-06-27,Occhito,0.0
2023-06-28,Occhito,1.2
2023-06-29,Occhito,0.0
2023-06-30,Occhito,1.3
2023-07-01,Occhito,1.1
2023-07-02,Occhito,1.4
2023-07-03,Occhito,1.1
2023-07-04,Occhito,4.7
2023-07-05,Occhito,0.8
2023-07-06,Occhito,0.1
2023-07-07,Occhito,0.0
2023-07-08,Occhito,0.0
2023-07-09,Occhito,0.0
2023-07-10,Occhito,0.0
2023-07-11,Occhito,0.0
2023-07-12,Occhito,0.0
2023-07-13,Occhito,0.0
2023-07-14,Occhito,0.0
2023-07-15,Occhito,0.0
2023-07-16,Occhito,0.0
2023-07-17,Occhito,0.0
2023-07-18,Occhito,0.0
2023-07-19,Occhito,0.0
2023-07-20,Occhito,0.0
2023-07-21,Occhito,0.3
2023-07-22,Occhito,0.6
2023-07-23,Occhito,1.1
2023-07-24,Occhito,0.0
2023-07-25,Occhito,0.0
2023-07-26,Occhito,1.7
2023-07-27,Occhito,0.0
2023-07-28,Occhito,0.0
2023-07-29,Occhito,0.0
2023-07-30,Occhito,0.3
2023-07-31,Occhito,9.1
2023-08-01,Occhito,0.1
2023-08-02,Occhito,0.0
2023-08-03,Occhito,0.5
2023-08-04,Occhito,7.7
2023-08-05,Occhito,21.9
2023-08-06,Occhito,0.1
2023-08-07,Occhito,2.8
2023-08-08,Occhito,0.0
2023-08-09,Occhito,0.0
2023-08-10,Occhito,0.0
2023-08-11,Occhito,0.0
2023-08-12,Occhito,0.0
2023-08-13,Occhito,0.0
2023-08-14,Occhito,0.0
2023-08-15,Occhito,0.7
2023-08-16,Occhito,0.0
2023-08-17,Occhito,0.0
2023-08-18,Occhito,0.0
2023-08-19,Occhito,0.0
2023-08-20,Occhito,0.0
2023-08-21,Occhito,0.0
2023-08-22,Occhito,0.0
2023-08-23,Occhito,0.0
2023-08-24,Occhito,0.0
2023-08-25,Occhito,0.0
2023-08-26,Occhito,0.0
2023-08-27,Occhito,0.0
2023-08-28,Occhito,1.0
2023-08-29,Occhito,0.4
2023-08-30,Occhito,0.5
2023-08-31,Occhito,0.0
2023-09-01,Occhito,0.0
2023-09-02,Occhito,0.0
2023-09-03,Occhito,0.0
2023-09-04,Occhito,0.0
2023-09-05,Occhito,0.0
2023-09-06,Occhito,0.0
2023-09-07,Occhito,0.2
2023-09-08,Occhito,0.1
2023-09-09,Occhito,0.0
2023-09-10,Occhito,0.0
2023-09-11,Occhito,0.0
2023-09-12,Occhito,0.0
2023-09-13,Occhito,0.0
2023-09-14,Occhito,5.4
2023-09-15,Occhito,13.6
2023-09-16,Occhito,0.3
2023-09-17,Occhito,0.0
2023-09-18,Occhito,0.0
2023-09-19,Occhito,0.0
2023-09-20,Occhito,0.1
2023-09-21,Occhito,0.1
2023-09-22,Occhito,0.0
2023-09-23,Occhito,9.4
2023-09-24,Occhito,3.5
2023-09-25,Occhito,6.1
2023-09-26,Occhito,0.3
2023-09-27,Occhito,0.0
2023-09-28,Occhito,0.0
2023-09-29,Occhito,0.2
2023-09-30,Occhito,0.0
2023-10-01,Occhito,0.0
2023-10-02,Occhito,0.0
2023-10-03,Occhito,0.0
2023-10-04,Occhito,0.0
2023-10-05,Occhito,0.1
2023-10-06,Occhito,0.0
2023-10-07,Occhito,0.0
2023-10-08,Occhito,0.0
2023-10-09,Occhito,0.0
2023-10-10,Occhito,0.0
2023-10-11,Occhito,0.0
