date,dam,level_m,capacity_m3,level_raw,capacity_raw
2025-10-21,Occhito,175.84,44598120,"175,84",44.598.120
2025-10-21,Osento,434.7,952000,"434,70",952.000
2025-10-22,Capaccio,137.74,604416,"137,74",604.416
2025-10-22,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-10-22,Occhito,175.82,44437760,"175,82",44.437.760
2025-10-22,Osento,434.7,952000,"434,70",952.000
2025-10-23,Capaccio,137.73,594972,"137,73",594.972
2025-10-23,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-10-23,Occhito,175.8,44277400,"175,80",44.277.400
2025-10-23,Osento,434.7,952000,"434,70",952.000
2025-10-24,Capaccio,137.73,594972,"137,73",594.972
2025-10-24,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-10-24,Occhito,175.78,44117040,"175,78",44.117.040
2025-10-24,Osento,434.7,952000,"434,70",952.000
2025-10-25,Capaccio,137.76,623304,"137,76",623.304
2025-10-25,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-10-25,Occhito,175.75,43876500,"175,75",43.876.500
2025-10-25,Osento,434.7,952000,"434,70",952.000
2025-10-26,Capaccio,137.78,642192,"137,78",642.192
2025-10-26,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-10-26,Occhito,175.71,43555780,"175,71",43.555.780
2025-10-26,Osento,434.7,952000,"434,70",952.000
2025-10-27,Capaccio,137.77,632748,"137,77",632.748
2025-10-27,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-10-27,Occhito,175.69,43395420,"175,69",43.395.420
2025-10-27,Osento,434.7,952000,"434,70",952.000
2025-10-28,Capaccio,137.75,613860,"137,75",613.860
2025-10-28,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-10-28,Occhito,175.66,43154880,"175,66",43.154.880
2025-10-28,Osento,434.7,952000,"434,70",952.000
2025-10-29,Capaccio,137.73,594972,"137,73",594.972
2025-10-29,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-10-29,Occhito,175.64,42994520,"175,64",42.994.520
2025-10-29,Osento,434.7,952000,"434,70",952.000
2025-10-30,Capaccio,137.71,576084,"137,71",576.084
2025-10-30,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-10-30,Occhito,175.62,42834160,"175,62",42.834.160
2025-10-30,Osento,434.7,952000,"434,70",952.000
2025-10-31,Capaccio,137.7,566640,"137,70",566.640
2025-10-31,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-10-31,Occhito,175.59,42593620,"175,59",42.593.620
2025-10-31,Osento,434.7,952000,"434,70",952.000
2025-11-01,Capaccio,137.69,557196,"137,69",557.196
2025-11-01,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-11-01,Occhito,175.58,42513440,"175,58",42.513.440
2025-11-01,Osento,434.7,952000,"434,70",952.000
2025-11-02,Capaccio,137.68,547752,"137,68",547.752
2025-11-02,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-11-02,Occhito,175.56,42353080,"175,56",42.353.080
2025-11-02,Osento,434.7,952000,"434,70",952.000
2025-11-03,Capaccio,137.67,538308,"137,67",538.308
2025-11-03,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-11-03,Occhito,175.53,42112540,"175,53",42.112.540
2025-11-03,Osento,434.7,952000,"434,70",952.000
2025-11-04,Capaccio,137.63,500532,"137,63",500.532
2025-11-04,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-11-04,Occhito,175.51,41952180,"175,51",41.952.180
2025-11-04,Osento,434.7,952000,"434,70",952.000
2025-11-05,Capaccio,137.59,462756,"137,59",462.756
2025-11-05,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-11-05,Occhito,175.49,41791820,"175,49",41.791.820
2025-11-05,Osento,434.7,952000,"434,70",952.000
2025-11-06,Capaccio,137.58,453312,"137,58",453.312
2025-11-06,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-11-06,Occhito,175.47,41631460,"175,47",41.631.460
2025-11-06,Osento,434.7,952000,"434,70",952.000
2025-11-07,Capaccio,137.57,443868,"137,57",443.868
2025-11-07,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-11-07,Occhito,175.44,41390920,"175,44",41.390.920
2025-11-07,Osento,434.7,952000,"434,70",952.000
2025-11-08,Capaccio,137.57,443868,"137,57",443.868
2025-11-08,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-11-08,Occhito,175.42,41230560,"175,42",41.230.560
2025-11-08,Osento,434.7,952000,"434,70",952.000
2025-11-09,Capaccio,137.63,500532,"137,63",500.532
2025-11-09,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-11-09,Occhito,175.4,41070200,"175,40",41.070.200
2025-11-09,Osento,434.7,952000,"434,70",952.000
2025-11-10,Capaccio,137.71,576084,"137,71",576.084
2025-11-10,Capacciotti,166.1,4362200,"166,10",4.362.200
2025-11-10,Occhito,175.37,40829660,"175,37",40.829.660
2025-11-10,Osento,434.7,952000,"434,70",952.000
2025-11-11,Capaccio,137.69,557196,"137,69",557.196
2025-11-11,Capacciotti,166.15,4402600,"166,15",4.402.600
2025-11-11,Occhito,175.35,40669300,"175,35",40.669.300
2025-11-11,Osento,434.7,952000,"434,70",952.000
2025-11-12,Capaccio,137.69,557196,"137,69",557.196
2025-11-12,Capacciotti,166.2,4443000,"166,20",4.443.000
2025-11-12,Occhito,175.33,40508940,"175,33",40.508.940
2025-11-12,Osento,434.75,960000,"434,75",960.000
2025-11-13,Capaccio,137.67,538308,"137,67",538.308
2025-11-13,Capacciotti,166.25,4483400,"166,25",4.483.400
2025-11-13,Occhito,175.3,40268400,"175,30",40.268.400
2025-11-13,Osento,434.8,968000,"434,80",968.000
2025-11-14,Capaccio,137.67,538308,"137,67",538.308
2025-11-14,Capacciotti,166.3,4523800,"166,30",4.523.800
2025-11-14,Occhito,175.27,40027860,"175,27",40.027.860
2025-11-14,Osento,434.8,968000,"434,80",968.000
2025-11-15,Capaccio,137.69,557196,"137,69",557.196
2025-11-15,Capacciotti,166.35,4564200,"166,35",4.564.200
2025-11-15,Occhito,175.25,39867500,"175,25",39.867.500
2025-11-15,Osento,434.8,968000,"434,80",968.000
2025-11-16,Capaccio,137.69,557196,"137,69",557.196
2025-11-16,Capacciotti,166.4,4604600,"166,40",4.604.600
2025-11-16,Occhito,175.22,39626960,"175,22",39.626.960
2025-11-16,Osento,434.8,968000,"434,80",968.000
2025-11-17,Capaccio,137.69,557196,"137,69",557.196
2025-11-17,Capacciotti,166.4,4604600,"166,40",4.604.600
2025-11-17,Occhito,175.19,39386420,"175,19",39.386.420
2025-11-17,Osento,434.8,968000,"434,80",968.000
2025-11-18,Capaccio,137.7,566640,"137,70",566.640
2025-11-18,Capacciotti,166.45,4645000,"166,45",4.645.000
2025-11-18,Occhito,175.17,39226060,"175,17",39.226.060
2025-11-18,Osento,434.8,968000,"434,80",968.000
2025-11-19,Capaccio,137.72,585528,"137,72",585.528
2025-11-19,Capacciotti,166.45,4645000,"166,45",4.645.000
2025-11-19,Occhito,175.17,39226060,"175,17",39.226.060
2025-11-19,Osento,434.8,968000,"434,80",968.000
2025-11-20,Capaccio,137.71,576084,"137,71",576.084
2025-11-20,Capacciotti,166.45,4645000,"166,45",4.645.000
2025-11-20,Occhito,175.17,39226060,"175,17",39.226.060
2025-11-20,Osento,434.8,968000,"434,80",968.000
2025-11-21,Capaccio,137.7,566640,"137,70",566.640
2025-11-21,Capacciotti,166.45,4645000,"166,45",4.645.000
2025-11-21,Occhito,175.18,39306240,"175,18",39.306.240
2025-11-21,Osento,434.8,968000,"434,80",968.000
2025-11-22,Capaccio,137.71,576084,"137,71",576.084
2025-11-22,Capacciotti,166.45,4645000,"166,45",4.645.000
2025-11-22,Occhito,175.22,39626960,"175,22",39.626.960
2025-11-22,Osento,434.8,968000,"434,80",968.000
2025-11-23,Capaccio,137.7,566640,"137,70",566.640
2025-11-23,Capacciotti,166.45,4645000,"166,45",4.645.000
2025-11-23,Occhito,175.22,39626960,"175,22",39.626.960
2025-11-23,Osento,434.8,968000,"434,80",968.000
2025-11-24,Capaccio,137.69,557196,"137,69",557.196
2025-11-24,Capacciotti,166.45,4645000,"166,45",4.645.000
2025-11-24,Occhito,175.2,39466600,"175,20",39.466.600
2025-11-24,Osento,434.8,968000,"434,80",968.000
2025-11-25,Capaccio,137.68,547752,"137,68",547.752
2025-11-25,Capacciotti,166.45,4645000,"166,45",4.645.000
2025-11-25,Occhito,175.22,39626960,"175,22",39.626.960
2025-11-25,Osento,434.8,968000,"434,80",968.000
2025-11-26,Capaccio,137.69,557196,"137,69",557.196
2025-11-26,Capacciotti,166.5,4685400,"166,50",4.685.400
2025-11-26,Occhito,175.8,44277400,"175,80",44.277.400
2025-11-26,Osento,434.85,976000,"434,85",976.000
2025-11-27,Capaccio,137.69,557196,"137,69",557.196
2025-11-27,Capacciotti,166.8,4927800,"166,80",4.927.800
2025-11-27,Occhito,175.97,45640460,"175,97",45.640.460
2025-11-27,Osento,434.9,984000,"434,90",984.000
2025-11-28,Capaccio,137.69,557196,"137,69",557.196
2025-11-28,Capacciotti,166.95,5049000,"166,95",5.049.000
2025-11-28,Occhito,176.06,46362080,"176,06",46.362.080
2025-11-28,Osento,434.95,992000,"434,95",992.000
2025-11-29,Capaccio,137.67,538308,"137,67",538.308
2025-11-29,Capacciotti,167.05,5130700,"167,05",5.130.700
2025-11-29,Occhito,176.12,46843160,"176,12",46.843.160
2025-11-29,Osento,434.95,992000,"434,95",992.000
2025-11-30,Capaccio,137.61,481644,"137,61",481.644
2025-11-30,Capacciotti,167.2,5251900,"167,20",5.251.900
2025-11-30,Occhito,176.16,47163880,"176,16",47.163.880
2025-11-30,Osento,434.95,992000,"434,95",992.000
2025-12-01,Capaccio,137.6,472200,"137,60",472.200
2025-12-01,Capacciotti,167.3,5332700,"167,30",5.332.700
2025-12-01,Occhito,176.16,47163880,"176,16",47.163.880
2025-12-01,Osento,434.95,992000,"434,95",992.000
2025-12-02,Capaccio,137.57,443868,"137,57",443.868
2025-12-02,Capacciotti,167.4,5413500,"167,40",5.413.500
2025-12-02,Occhito,176.17,47244060,"176,17",47.244.060
2025-12-02,Osento,435.0,1000000,"435,00",1.000.000
2025-12-03,Capaccio,137.6,472200,"137,60",472.200
2025-12-03,Capacciotti,167.4,5413500,"167,40",5.413.500
2025-12-03,Occhito,176.17,47244060,"176,17",47.244.060
2025-12-03,Osento,435.05,1010000,"435,05",1.010.000
2025-12-04,Capaccio,137.62,491088,"137,62",491.088
2025-12-04,Capacciotti,167.4,5413500,"167,40",5.413.500
2025-12-04,Occhito,176.17,47244060,"176,17",47.244.060
2025-12-04,Osento,435.1,1020000,"435,10",1.020.000
2025-12-05,Capaccio,137.66,528864,"137,66",528.864
2025-12-05,Capacciotti,167.6,5575100,"167,60",5.575.100
2025-12-05,Occhito,176.22,47644960,"176,22",47.644.960
2025-12-05,Osento,435.1,1020000,"435,10",1.020.000
2025-12-06,Occhito,176.25,47885500,"176,25",47.885.500
2025-12-06,Osento,435.4,1080000,"435,40",1.080.000
2025-12-07,Capaccio,137.69,557196,"137,69",557.196
2025-12-07,Capacciotti,168.3,6180600,"168,30",6.180.600
2025-12-07,Occhito,176.27,48045860,"176,27",48.045.860
2025-12-07,Osento,435.6,1120000,"435,60",1.120.000
2025-12-08,Capaccio,137.68,547752,"137,68",547.752
2025-12-08,Capacciotti,168.35,6227500,"168,35",6.227.500
2025-12-08,Occhito,176.27,48045860,"176,27",48.045.860
2025-12-08,Osento,435.8,1160000,"435,80",1.160.000
2025-12-09,Capaccio,137.68,547752,"137,68",547.752
2025-12-09,Capacciotti,168.35,6227500,"168,35",6.227.500
2025-12-09,Occhito,176.26,47965680,"176,26",47.965.680
2025-12-09,Osento,435.85,1170000,"435,85",1.170.000
2025-12-10,Capaccio,137.56,434424,"137,56",434.424
2025-12-10,Capacciotti,168.35,6227500,"168,35",6.227.500
2025-12-10,Occhito,176.25,47885500,"176,25",47.885.500
2025-12-10,Osento,435.85,1170000,"435,85",1.170.000
2025-12-11,Capaccio,137.55,424980,"137,55",424.980
2025-12-11,Capacciotti,168.35,6227500,"168,35",6.227.500
2025-12-11,Occhito,176.24,47805320,"176,24",47.805.320
2025-12-11,Osento,435.85,1170000,"435,85",1.170.000
2025-12-12,Capaccio,137.5,377760,"137,50",377.760
2025-12-12,Capacciotti,168.4,6274400,"168,40",6.274.400
2025-12-12,Occhito,176.23,47725140,"176,23",47.725.140
2025-12-12,Osento,435.85,1170000,"435,85",1.170.000
2025-12-13,Capaccio,137.51,387204,"137,51",387.204
2025-12-13,Capacciotti,168.4,6274400,"168,40",6.274.400
2025-12-13,Occhito,176.23,47725140,"176,23",47.725.140
2025-12-13,Osento,435.9,1180000,"435,90",1.180.000
2025-12-14,Capaccio,137.51,387204,"137,51",387.204
2025-12-14,Capacciotti,168.4,6274400,"168,40",6.274.400
2025-12-14,Occhito,176.22,47644960,"176,22",47.644.960
2025-12-14,Osento,435.95,1190000,"435,95",1.190.000
2025-12-15,Capaccio,137.51,387204,"137,51",387.204
2025-12-15,Capacciotti,168.4,6274400,"168,40",6.274.400
2025-12-15,Occhito,176.2,47484600,"176,20",47.484.600
2025-12-15,Osento,435.95,1190000,"435,95",1.190.000
2025-12-16,Capaccio,137.5,377760,"137,50",377.760
2025-12-16,Capacciotti,168.4,6274400,"168,40",6.274.400
2025-12-16,Occhito,176.19,47404420,"176,19",47.404.420
2025-12-16,Osento,436.0,1200000,"436,00",1.200.000
2025-12-17,Capaccio,137.5,377760,"137,50",377.760
2025-12-17,Capacciotti,168.4,6274400,"168,40",6.274.400
2025-12-17,Occhito,176.17,47244060,"176,17",47.244.060
2025-12-17,Osento,436.0,1200000,"436,00",1.200.000
2025-12-18,Capaccio,137.5,377760,"137,50",377.760
2025-12-18,Capacciotti,168.4,6274400,"168,40",6.274.400
2025-12-18,Occhito,176.17,47244060,"176,17",47.244.060
2025-12-18,Osento,436.05,1212000,"436,05",1.212.000
2025-12-19,Capaccio,137.51,387204,"137,51",387.204
2025-12-19,Capacciotti,168.45,6321300,"168,45",6.321.300
2025-12-19,Occhito,176.16,47163880,"176,16",47.163.880
2025-12-19,Osento,436.1,1224000,"436,10",1.224.000
2025-12-20,Capaccio,137.51,387204,"137,51",387.204
2025-12-20,Capacciotti,168.45,6321300,"168,45",6.321.300
2025-12-20,Occhito,176.15,47083700,"176,15",47.083.700
2025-12-20,Osento,436.1,1224000,"436,10",1.224.000
2025-12-21,Capaccio,137.52,396648,"137,52",396.648
2025-12-21,Capacciotti,168.45,6321300,"168,45",6.321.300
2025-12-21,Occhito,176.14,47003520,"176,14",47.003.520
2025-12-21,Osento,436.1,1224000,"436,10",1.224.000
2025-12-22,Capaccio,137.51,387204,"137,51",387.204
2025-12-22,Capacciotti,168.45,6321300,"168,45",6.321.300
2025-12-22,Occhito,176.12,46843160,"176,12",46.843.160
2025-12-22,Osento,436.15,1236000,"436,15",1.236.000
2025-12-23,Capaccio,137.51,387204,"137,51",387.204
2025-12-23,Capacciotti,168.45,6321300,"168,45",6.321.300
2025-12-23,Occhito,176.11,46762980,"176,11",46.762.980
2025-12-23,Osento,436.2,1248000,"436,20",1.248.000
2025-12-24,Capaccio,137.51,387204,"137,51",387.204
2025-12-24,Capacciotti,168.5,6368200,"168,50",6.368.200
2025-12-24,Occhito,176.1,46682800,"176,10",46.682.800
2025-12-25,Capaccio,137.52,396648,"137,52",396.648
2025-12-25,Capacciotti,168.55,6415100,"168,55",6.415.100
2025-12-25,Occhito,176.09,46602620,"176,09",46.602.620
2025-12-26,Capaccio,137.51,387204,"137,51",387.204
2025-12-26,Capacciotti,168.6,6462000,"168,60",6.462.000
2025-12-26,Occhito,176.09,46602620,"176,09",46.602.620
2025-12-27,Capaccio,137.52,396648,"137,52",396.648
2025-12-27,Capacciotti,168.6,6462000,"168,60",6.462.000
2025-12-27,Occhito,176.09,46602620,"176,09",46.602.620
2025-12-28,Capaccio,137.51,387204,"137,51",387.204
2025-12-28,Capacciotti,168.6,6462000,"168,60",6.462.000
2025-12-28,Occhito,176.09,46602620,"176,09",46.602.620
2025-12-28,Osento,436.25,1260000,"436,25",1.260.000
2025-12-29,Capaccio,137.52,396648,"137,52",396.648
2025-12-29,Capacciotti,168.6,6462000,"168,60",6.462.000
2025-12-29,Occhito,176.07,46442260,"176,07",46.442.260
2025-12-29,Osento,436.3,1272000,"436,30",1.272.000
2025-12-30,Capaccio,137.51,387204,"137,51",387.204
2025-12-30,Capacciotti,168.6,6462000,"168,60",6.462.000
2025-12-30,Occhito,176.06,46362080,"176,06",46.362.080
2025-12-30,Osento,436.35,1284000,"436,35",1.284.000
2025-12-31,Capaccio,137.51,387204,"137,51",387.204
2025-12-31,Capacciotti,168.65,6508900,"168,65",6.508.900
2025-12-31,Occhito,176.05,46281900,"176,05",46.281.900
2025-12-31,Osento,436.35,1284000,"436,35",1.284.000
2026-01-01,Capaccio,137.51,387204,"137,51",387.204
2026-01-01,Capacciotti,168.65,6508900,"168,65",6.508.900
2026-01-01,Occhito,176.04,46201720,"176,04",46.201.720
2026-01-01,Osento,436.35,1284000,"436,35",1.284.000
2026-01-02,Capaccio,137.51,387204,"137,51",387.204
2026-01-02,Capacciotti,168.65,6508900,"168,65",6.508.900
2026-01-02,Occhito,176.02,46041360,"176,02",46.041.360
2026-01-02,Osento,436.35,1284000,"436,35",1.284.000
2026-01-03,Capaccio,137.49,368316,"137,49",368.316
2026-01-03,Capacciotti,168.65,6508900,"168,65",6.508.900
2026-01-03,Occhito,176.0,45881000,"176,00",45.881.000
2026-01-03,Osento,436.35,1284000,"436,35",1.284.000
2026-01-04,Capaccio,137.5,377760,"137,50",377.760
2026-01-04,Capacciotti,168.7,6555800,"168,70",6.555.800
2026-01-04,Occhito,176.04,46201720,"176,04",46.201.720
2026-01-04,Osento,436.4,1296000,"436,40",1.296.000
2026-01-05,Capaccio,137.5,377760,"137,50",377.760
2026-01-05,Capacciotti,168.7,6555800,"168,70",6.555.800
2026-01-05,Occhito,176.12,46843160,"176,12",46.843.160
2026-01-05,Osento,436.4,1296000,"436,40",1.296.000
2026-01-06,Capaccio,137.5,377760,"137,50",377.760
2026-01-06,Capacciotti,168.7,6555800,"168,70",6.555.800
2026-01-06,Occhito,176.27,48045860,"176,27",48.045.860
2026-01-06,Osento,436.4,1296000,"436,40",1.296.000
2026-01-07,Capaccio,137.55,424980,"137,55",424.980
2026-01-07,Capacciotti,168.7,6555800,"168,70",6.555.800
2026-01-07,Occhito,176.45,49489100,"176,45",49.489.100
2026-01-07,Osento,436.45,1308000,"436,45",1.308.000
2026-01-08,Capaccio,137.69,557196,"137,69",557.196
2026-01-08,Capacciotti,168.9,6743400,"168,90",6.743.400
2026-01-08,Occhito,176.63,50932340,"176,63",50.932.340
2026-01-08,Osento,436.5,1320000,"436,50",1.320.000
2026-01-09,Capaccio,137.74,604416,"137,74",604.416
2026-01-09,Capacciotti,169.3,7118800,"169,30",7.118.800
2026-01-09,Occhito,176.72,51653960,"176,72",51.653.960
2026-01-09,Osento,436.55,1333000,"436,55",1.333.000
2026-01-10,Capaccio,137.77,632748,"137,77",632.748
2026-01-10,Capacciotti,169.6,7400200,"169,60",7.400.200
2026-01-10,Occhito,176.8,52295400,"176,80",52.295.400
2026-01-10,Osento,436.65,1359000,"436,65",1.359.000
2026-01-11,Capaccio,137.83,689412,"137,83",689.412
2026-01-11,Capacciotti,170.05,7829900,"170,05",7.829.900
2026-01-11,Occhito,176.91,53177380,"176,91",53.177.380
2026-01-11,Osento,436.75,1385000,"436,75",1.385.000
2026-01-12,Capaccio,137.86,717744,"137,86",717.744
2026-01-12,Capacciotti,170.4,8209300,"170,40",8.209.300
2026-01-12,Occhito,176.98,53738640,"176,98",53.738.640
2026-01-12,Osento,436.85,1411000,"436,85",1.411.000
2026-01-13,Capaccio,137.88,736632,"137,88",736.632
2026-01-13,Capacciotti,170.75,8588700,"170,75",8.588.700
2026-01-13,Occhito,177.02,54059360,"177,02",54.059.360
2026-01-13,Osento,437.05,1461000,"437,05",1.461.000
2026-01-14,Capaccio,137.9,755520,"137,90",755.520
2026-01-14,Capacciotti,170.95,8805500,"170,95",8.805.500
2026-01-14,Occhito,177.05,54299900,"177,05",54.299.900
2026-01-14,Osento,437.25,1505000,"437,25",1.505.000
2026-01-15,Capaccio,137.9,755520,"137,90",755.520
2026-01-15,Capacciotti,171.1,8968200,"171,10",8.968.200
2026-01-15,Occhito,177.07,54460260,"177,07",54.460.260
2026-01-15,Osento,437.3,1516000,"437,30",1.516.000
2026-01-16,Capaccio,137.92,774408,"137,92",774.408
2026-01-16,Capacciotti,171.15,9022400,"171,15",9.022.400
2026-01-16,Occhito,177.09,54620620,"177,09",54.620.620
2026-01-16,Osento,437.35,1527000,"437,35",1.527.000
2026-01-17,Capaccio,137.93,783852,"137,93",783.852
2026-01-17,Capacciotti,171.2,9076600,"171,20",9.076.600
2026-01-17,Occhito,177.1,54700800,"177,10",54.700.800
2026-01-17,Osento,437.4,1538000,"437,40",1.538.000
2026-01-18,Capaccio,137.94,793296,"137,94",793.296
2026-01-18,Capacciotti,171.25,9130800,"171,25",9.130.800
2026-01-18,Occhito,177.11,54780980,"177,11",54.780.980
2026-01-18,Osento,437.45,1549000,"437,45",1.549.000
2026-01-19,Capaccio,137.94,793296,"137,94",793.296
2026-01-19,Capacciotti,171.3,9185000,"171,30",9.185.000
2026-01-19,Occhito,177.12,54861160,"177,12",54.861.160
2026-01-19,Osento,437.45,1549000,"437,45",1.549.000
2026-01-20,Capaccio,137.95,802740,"137,95",802.740
2026-01-20,Capacciotti,171.35,9239200,"171,35",9.239.200
2026-01-20,Occhito,177.13,54941340,"177,13",54.941.340
2026-01-20,Osento,437.55,1574000,"437,55",1.574.000
2026-01-21,Capaccio,137.97,821628,"137,97",821.628
2026-01-21,Capacciotti,171.45,9347600,"171,45",9.347.600
2026-01-21,Occhito,177.15,55101700,"177,15",55.101.700
2026-01-21,Osento,437.7,1616000,"437,70",1.616.000
2026-01-22,Capaccio,138.02,870000,"138,02",870.000
2026-01-22,Capacciotti,171.65,9564400,"171,65",9.564.400
2026-01-22,Occhito,177.19,55422420,"177,19",55.422.420
2026-01-22,Osento,438.0,1700000,"438,00",1.700.000
2026-01-23,Capaccio,138.22,1070000,"138,22",1.070.000
2026-01-23,Capacciotti,172.0,9943900,"172,00",9.943.900
2026-01-23,Occhito,177.31,56384580,"177,31",56.384.580
2026-01-23,Osento,438.5,1830000,"438,50",1.830.000
2026-01-24,Capaccio,138.3,1150000,"138,30",1.150.000
2026-01-24,Capacciotti,172.2,10193500,"172,20",10.193.500
